140 kVp X-ray spectrum data of 12 degree tunsten target with 0.8 mmAl permanent filteration
Energy(keV),Fluence (cm⁻² keV⁻¹)
20.5, 5600868.639
20.6, 5680564.912
20.7, 5759926.701
20.8, 5838946.34
20.9, 5917645.255
21.0, 5995944.081
21.1, 6073804.217
21.2, 6151238.252
21.3, 6228231.309
21.4, 6304772.587
21.5, 6380849.262
21.6, 6456451.148
21.7, 6531551.291
21.8, 6606126.531
21.9, 6680192.958
22.0, 6753856.42
22.1, 6827114.719
22.2, 6899826.33
22.3, 6972033.863
22.4, 7043636.67
22.5, 7114606.465
22.6, 7184971.122
22.7, 7254733.911
22.8, 7323887.583
22.9, 7392406.392
23.0, 7460287.88
23.1, 7527511.577
23.2, 7594076.874
23.3, 7659983.725
23.4, 7725220.841
23.5, 7789791.587
23.6, 7853714.523
23.7, 7917039.076
23.8, 7979628.964
23.9, 8041483.531
24.0, 8102635.573
24.1, 8163084.064
24.2, 8222823.994
24.3, 8281845.627
24.4, 8340162.622
24.5, 8397735.547
24.6, 8454599.711
24.7, 8510756.265
24.8, 8566185.027
24.9, 8620891.945
25.0, 8675043.339
25.1, 8728709.035
25.2, 8781588.322
25.3, 8833687.269
25.4, 8885045.449
25.5, 8935680.447
25.6, 8985587.82
25.7, 9034755.818
25.8, 9083180.072
25.9, 9130856.809
26.0, 9177805.813
26.1, 9224040.515
26.2, 9269548.201
26.3, 9314335.794
26.4, 9358429.184
26.5, 9401933.029
26.6, 9444627.727
26.7, 9486545.543
26.8, 9527736.685
26.9, 9568224.7
27.0, 9608013.649
27.1, 9647085.182
27.2, 9685421.935
27.3, 9723055.868
27.4, 9760000.464
27.5, 9796260.266
27.6, 9831819.964
27.7, 9866713.182
27.8, 9900962.099
27.9, 9934664.355
28.0, 9967579.238
28.1, 9999768.908
28.2, 10031287.4
28.3, 10062135.59
28.4, 10092315.14
28.5, 10121818.89
28.6, 10150658.32
28.7, 10178851.5
28.8, 10206400.5
28.9, 10233305.11
29.0, 10259582.66
29.1, 10285257.56
29.2, 10310325.86
29.3, 10334925.18
29.4, 10358781.64
29.5, 10381972.18
29.6, 10404547.68
29.7, 10426515.79
29.8, 10447904.65
29.9, 10468669.34
30.0, 10487325.84
30.1, 10503942.35
30.2, 10520038.75
30.3, 10535634.21
30.4, 10550713.75
30.5, 10565300.22
30.6, 10579387.96
30.7, 10593132.35
30.8, 10606249.55
30.9, 10618831.48
31.0, 10630938.02
31.1, 10642563.88
31.2, 10653714.74
31.3, 10664352.36
31.4, 10674528.58
31.5, 10684253.11
31.6, 10693532.7
31.7, 10702355.62
31.8, 10710725.94
31.9, 10718699.92
32.0, 10726259.51
32.1, 10733522.92
32.2, 10740244.82
32.3, 10746493.14
32.4, 10752335.04
32.5, 10757758.04
32.6, 10762752.16
32.7, 10767319.5
32.8, 10771510.66
32.9, 10775319.28
33.0, 10778742.23
33.1, 10781779.57
33.2, 10784439.77
33.3, 10786763.08
33.4, 10788760.84
33.5, 10790505.4
33.6, 10791777.13
33.7, 10792654.38
33.8, 10793173.46
33.9, 10793342.3
34.0, 10793146.4
34.1, 10792620.5
34.2, 10791757.54
34.3, 10790575.12
34.4, 10789078.59
34.5, 10787273.48
34.6, 10785148.08
34.7, 10782764.83
34.8, 10780110.49
34.9, 10777256.27
35.0, 10773997.69
35.1, 10770403.49
35.2, 10766506.44
35.3, 10762329.59
35.4, 10757855.21
35.5, 10753098.99
35.6, 10748060.77
35.7, 10742758.85
35.8, 10737204.91
35.9, 10731385.39
36.0, 10725296.74
36.1, 10718977.62
36.2, 10712453.39
36.3, 10705766.32
36.4, 10698725.39
36.5, 10691394.89
36.6, 10683837.68
36.7, 10676006.95
36.8, 10667945.54
36.9, 10659655.75
37.0, 10651168.73
37.1, 10642457.66
37.2, 10633526.29
37.3, 10624377.32
37.4, 10615031.77
37.5, 10605499.84
37.6, 10595806.51
37.7, 10585971.93
37.8, 10575862.82
37.9, 10565525.26
38.0, 10554976.87
38.1, 10544224.78
38.2, 10533296.9
38.3, 10522202.99
38.4, 10510922.02
38.5, 10499464.19
38.6, 10487821.23
38.7, 10476024.62
38.8, 10464072.62
38.9, 10451973.56
39.0, 10439756.89
39.1, 10427451.82
39.2, 10414913.16
39.3, 10402197.67
39.4, 10389300.43
39.5, 10376249.78
39.6, 10363051.54
39.7, 10349711.45
39.8, 10336236.1
39.9, 10322623.87
40.0, 10308190.92
40.1, 10292956.94
40.2, 10277637.31
40.3, 10262234.24
40.4, 10246820.39
40.5, 10231350.24
40.6, 10215684.35
40.7, 10199871.78
40.8, 10183931.65
40.9, 10167898.08
41.0, 10151786.01
41.1, 10135575.89
41.2, 10119303.34
41.3, 10102935.8
41.4, 10086480.09
41.5, 10069952.11
41.6, 10053369.08
41.7, 10036733.08
41.8, 10020097.95
41.9, 10003426.72
42.0, 9986602.582
42.1, 9969638.379
42.2, 9952588.318
42.3, 9935465.396
42.4, 9918272.418
42.5, 9901006.252
42.6, 9883678.402
42.7, 9866294.129
42.8, 9848857.43
42.9, 9831383.338
43.0, 9813839.23
43.1, 9796248.141
43.2, 9778725.538
43.3, 9761178.396
43.4, 9743484.418
43.5, 9725626.589
43.6, 9707715.516
43.7, 9689776.251
43.8, 9671792.047
43.9, 9653755.969
44.0, 9635672.752
44.1, 9617578.699
44.2, 9599462.723
44.3, 9581308.171
44.4, 9563089.368
44.5, 9544830.156
44.6, 9526674.376
44.7, 9508518.221
44.8, 9490223.969
44.9, 9471799.219
45.0, 9453321.032
45.1, 9434805.028
45.2, 9416268.928
45.3, 9397704.335
45.4, 9379144.699
45.5, 9360566.041
45.6, 9341973.28
45.7, 9323349.75
45.8, 9304670.189
45.9, 9285971.495
46.0, 9267414.532
46.1, 9248870.555
46.2, 9230169.538
46.3, 9211381.249
46.4, 9192576.629
46.5, 9173765.657
46.6, 9154957.548
46.7, 9136149.982
46.8, 9117324.337
46.9, 9098484.046
47.0, 9079637.918
47.1, 9060803.392
47.2, 9041923.807
47.3, 9023051.014
47.4, 9004344.843
47.5, 8985617.589
47.6, 8966751.556
47.7, 8947824.051
47.8, 8928889.79
47.9, 8909963.29
48.0, 8891046.374
48.1, 8872135.635
48.2, 8853232.112
48.3, 8834333.878
48.4, 8815435.317
48.5, 8796518.965
48.6, 8777583.753
48.7, 8758654.532
48.8, 8739933.732
48.9, 8721151.295
49.0, 8702263.747
49.1, 8683325.58
49.2, 8664409.628
49.3, 8645512.318
49.4, 8626628.782
49.5, 8607746.301
49.6, 8588870.23
49.7, 8569999.597
49.8, 8551140.618
49.9, 8532262.142
50.0, 8513089.384
50.1, 8493668.199
50.2, 8474461.97
50.3, 8455173.611
50.4, 8435843.085
50.5, 8416493.88
50.6, 8397162.515
50.7, 8377846.197
50.8, 8358546.68
50.9, 8339266.154
51.0, 8320023.731
51.1, 8300807.932
51.2, 8281616.989
51.3, 8262408.897
51.4, 8243205.01
51.5, 8224055.888
51.6, 8205082.49
51.7, 8186086.807
51.8, 8167037.31
51.9, 8147964.102
52.0, 8128917.836
52.1, 8109902.949
52.2, 8090913.523
52.3, 8071949.051
52.4, 8053017.678
52.5, 8034115.013
52.6, 8015241.952
52.7, 7996359.253
52.8, 7977498.443
52.9, 7958706.841
53.0, 7940046.045
53.1, 7921393.219
53.2, 7902696.521
53.3, 7883982.318
53.4, 7865291.284
53.5, 7846623.67
53.6, 7827998.519
53.7, 7809400.52
53.8, 7790847.64
53.9, 7772329.009
54.0, 7753842.742
54.1, 7735328.67
54.2, 7716853.215
54.3, 7698437.157
54.4, 7680141.667
54.5, 7661865.573
54.6, 7643542.928
54.7, 7625219.604
54.8, 7606930.842
54.9, 7588688.361
55.0, 7570477.979
55.1, 7552293.119
55.2, 7534135.39
55.3, 7516007.321
55.4, 7497906.859
55.5, 7479819.256
55.6, 7461768.174
55.7, 7443765.161
55.8, 7425886.122
55.9, 7408034.145
56.0, 7390142.324
56.1, 7372256.771
56.2, 7354402.946
56.3, 7336583.494
56.4, 7318795.755
56.5, 7301040.529
56.6, 7283314.538
56.7, 7265630.384
56.8, 7247975.905
56.9, 7230319.223
57.0, 7212696.449
57.1, 7195120.924
57.2, 7177678.015
57.3, 7160262.847
57.4, 7142808.14
57.5, 7125354.356
57.6, 7107930.446
57.7, 7090536.512
57.8, 7073185.165
57.9, 169788091.4
58.0, 7038596.87
58.1, 7021359.959
58.2, 7004136.94
58.3, 6986931.268
58.4, 6969731.047
58.5, 6952607.741
58.6, 6935598.458
58.7, 6918621.022
58.8, 6901604.468
58.9, 6884602.635
59.0, 6867631.902
59.1, 6850692.336
59.2, 6833792.305
59.3, 295656897.7
59.4, 6800115.429
59.5, 6783331.83
59.6, 6766563.447
59.7, 6749811.204
59.8, 6733040.839
59.9, 6716392.923
60.0, 6699733.783
60.1, 6683010.153
60.2, 6666243.79
60.3, 6649490.472
60.4, 6632770.601
60.5, 6616099.147
60.6, 6599467.556
60.7, 6582871.953
60.8, 6566316.831
60.9, 6549809.255
61.0, 6533312.676
61.1, 6516817.831
61.2, 6500329.765
61.3, 6483960.445
61.4, 6467676.66
61.5, 6451428.506
61.6, 6435141.968
61.7, 6418878.474
61.8, 6402664.188
61.9, 6386489.197
62.0, 6370356.118
62.1, 6354256.763
62.2, 6338199.719
62.3, 6322179.448
62.4, 6306165.906
62.5, 6290137.306
62.6, 6274136.335
62.7, 6258260.813
62.8, 6242464.625
62.9, 6226707.192
63.0, 6210918.067
63.1, 6195162.466
63.2, 6179445.018
63.3, 6163761.344
63.4, 6148111.427
63.5, 6132500.505
63.6, 6116923.574
63.7, 6101386.413
63.8, 6085834.582
63.9, 6070285.52
64.0, 6054777.233
64.1, 6039400.408
64.2, 6024083.161
64.3, 6008812.683
64.4, 5993503.062
64.5, 5978216.658
64.6, 5962965.178
64.7, 5947757.586
64.8, 5932592.276
64.9, 5917460.351
65.0, 5902365.595
65.1, 5887305.416
65.2, 5872208.346
65.3, 5857131.497
65.4, 5842092.489
65.5, 5827193.664
65.6, 5812352.869
65.7, 5797554.748
65.8, 5782717.864
65.9, 5767905.844
66.0, 5753126.375
66.1, 5738386.855
66.2, 5723686.561
66.3, 5709021.205
66.4, 5694392.077
66.5, 5679785.676
66.6, 5665136.174
66.7, 5650529.575
66.8, 5635962.986
66.9, 40149809.54
67.0, 5607134.869
67.1, 5592782.085
67.2, 72543717.18
67.3, 5564044.157
67.4, 5549731.345
67.5, 5535450.3
67.6, 6274055.073
67.7, 6457158.616
67.8, 5492809.379
67.9, 5478626.974
68.0, 5464430.727
68.1, 5450278.161
68.2, 5436161.367
68.3, 5422185.062
68.4, 5408241.933
68.5, 5394338.868
68.6, 5380403.213
68.7, 5366501.868
68.8, 5352632.098
68.9, 5338796.528
69.0, 5324994.502
69.1, 5311226.054
69.2, 29028718.31
69.3, 5283732.134
69.4, 5688642.007
69.5, 4483957.932
69.6, 7453047.512
69.7, 4269867.452
69.8, 4262132.334
69.9, 4254516.509
70.0, 4246578.987
70.1, 4238375.726
70.2, 4230174.891
70.3, 4221975.799
70.4, 4213780.057
70.5, 4205584.276
70.6, 4197388.016
70.7, 4189152.533
70.8, 4180909.88
70.9, 4172674.437
71.0, 4164450.296
71.1, 4156300.04
71.2, 4148235.769
71.3, 4140224.258
71.4, 4132165.206
71.5, 4124110.316
71.6, 4116059.848
71.7, 4108014.174
71.8, 4099970.947
71.9, 4091932.107
72.0, 4083871.092
72.1, 4075780.387
72.2, 4067687.516
72.3, 4059605.474
72.4, 4051599.597
72.5, 4043686.173
72.6, 4035773.505
72.7, 4027870.193
72.8, 4019919.361
72.9, 4011972.621
73.0, 4004026.854
73.1, 3996086.665
73.2, 3988152.097
73.3, 3980213.129
73.4, 3972249.651
73.5, 3964263.082
73.6, 3956280.981
73.7, 3948304.627
73.8, 3940351.507
73.9, 3932457.916
74.0, 3924567.922
74.1, 3916688.114
74.2, 3908759.815
74.3, 3900835.913
74.4, 3892917.047
74.5, 3885001.726
74.6, 3877092.703
74.7, 3869172.143
74.8, 3861251.406
74.9, 3853326.343
75.0, 3845410.351
75.1, 3837503.572
75.2, 3829622.684
75.3, 3821790.094
75.4, 3813955.863
75.5, 3806139.361
75.6, 3798283.075
75.7, 3790436.931
75.8, 3782593.574
75.9, 3774752.875
76.0, 3766914.961
76.1, 3759050.837
76.2, 3751188.586
76.3, 3743311.115
76.4, 3735442.298
76.5, 3727589.749
76.6, 3719765.964
76.7, 3711987.326
76.8, 3704208.254
76.9, 3696444.203
77.0, 3688636.169
77.1, 3680836.91
77.2, 3673040.743
77.3, 3665252.498
77.4, 3657462.303
77.5, 3649661.211
77.6, 3641854.219
77.7, 3634036.216
77.8, 3626227.568
77.9, 3618425.967
78.0, 3610657.006
78.1, 3602927.264
78.2, 3595201.862
78.3, 3587492.985
78.4, 3579742.223
78.5, 3572002.79
78.6, 3564269.218
78.7, 3556540.247
78.8, 3548795.3
78.9, 3541051.376
79.0, 3533303.062
79.1, 3525547.987
79.2, 3517803.088
79.3, 3510066.525
79.4, 3502369.425
79.5, 3494706.867
79.6, 3487046.855
79.7, 3479401.808
79.8, 3471718.709
79.9, 3464050.731
80.0, 3456362.185
80.1, 3448649.308
80.2, 3440926.939
80.3, 3433212.234
80.4, 3425490.342
80.5, 3417766.998
80.6, 3410053.495
80.7, 3402355.854
80.8, 3394695.847
80.9, 3387065.52
81.0, 3379441.577
81.1, 3371834.769
81.2, 3364192.246
81.3, 3356561.782
81.4, 3348939.499
81.5, 3341311.816
81.6, 3333686.515
81.7, 3326067.944
81.8, 3318438.272
81.9, 3310814.509
82.0, 3303202.774
82.1, 3295600.16
82.2, 3288033.906
82.3, 3280490.061
82.4, 3272954.523
82.5, 3265434.21
82.6, 3257884.309
82.7, 3250347.143
82.8, 3242816.669
82.9, 3235283.181
83.0, 3227760.498
83.1, 3220245.32
83.2, 3212721.632
83.3, 3205207.696
83.4, 3197705.431
83.5, 3190212.952
83.6, 3182754.725
83.7, 3175314.444
83.8, 3167882.931
83.9, 3160467.074
84.0, 3153032.677
84.1, 3145613.637
84.2, 3138194.826
84.3, 3130778.469
84.4, 3123370.049
84.5, 3115969.07
84.6, 3108556.039
84.7, 3101154.77
84.8, 3093762.472
84.9, 3086379.176
85.0, 3079026.145
85.1, 3071688.854
85.2, 3064359.625
85.3, 3057046.622
85.4, 3049717.718
85.5, 3042401.518
85.6, 3035084.59
85.7, 3027775.503
85.8, 3020473.947
85.9, 3013175.707
86.0, 3005868.944
86.1, 2998572.13
86.2, 2991285.756
86.3, 2984012.445
86.4, 2976765.346
86.5, 2969533.223
86.6, 2962307.68
86.7, 2955095.108
86.8, 2947873.788
86.9, 2940660.981
87.0, 2933450.576
87.1, 2926247.326
87.2, 2919054.295
87.3, 2911864.435
87.4, 2904675.44
87.5, 2897495.911
87.6, 2890325.304
87.7, 2883163.642
87.8, 2876024.744
87.9, 2868895.025
88.0, 2861772.706
88.1, 2854664.61
88.2, 2847556.123
88.3, 2840457.709
88.4, 2833365.641
88.5, 2826281.925
88.6, 2819205.774
88.7, 2812128.893
88.8, 2805051.066
88.9, 2797981.768
89.0, 2790921.019
89.1, 2783869.563
89.2, 2776839.718
89.3, 2769823.158
89.4, 2762815.192
89.5, 2755818.377
89.6, 2748824.427
89.7, 2741836.98
89.8, 2734856.574
89.9, 2727883.23
90.0, 2720919.572
90.1, 2713958.675
90.2, 2707003.807
90.3, 2700058.769
90.4, 2693123.629
90.5, 2686199.996
90.6, 2679286.343
90.7, 2672382.443
90.8, 2665488.456
90.9, 2658604.176
91.0, 2651728.932
91.1, 2644862.109
91.2, 2638004.874
91.3, 2631154.723
91.4, 2624313.945
91.5, 2617470.231
91.6, 2610631.436
91.7, 2603802.037
91.8, 2596983.025
91.9, 2590174.223
92.0, 2583370.989
92.1, 2576577.565
92.2, 2569795.018
92.3, 2563021.047
92.4, 2556263.695
92.5, 2549513.683
92.6, 2542770.631
92.7, 2536034.554
92.8, 2529305.859
92.9, 2522574.434
93.0, 2515851.478
93.1, 2509139.493
93.2, 2502438.355
93.3, 2495744.116
93.4, 2489050.43
93.5, 2482368.32
93.6, 2475695.484
93.7, 2469030.967
93.8, 2462388.801
93.9, 2455751.075
94.0, 2449120.4
94.1, 2442500.513
94.2, 2435888.427
94.3, 2429272.433
94.4, 2422664.503
94.5, 2416067.596
94.6, 2409479.96
94.7, 2402895.788
94.8, 2396308.616
94.9, 2389730.743
95.0, 2383162.176
95.1, 2376605.513
95.2, 2370078.085
95.3, 2363555.342
95.4, 2357039.146
95.5, 2350529.509
95.6, 2344027.229
95.7, 2337523.814
95.8, 2331030.561
95.9, 2324545.434
96.0, 2318068.033
96.1, 2311593.655
96.2, 2305114.155
96.3, 2298645.068
96.4, 2292190.107
96.5, 2285744.002
96.6, 2279331.843
96.7, 2272921.787
96.8, 2266517.704
96.9, 2260119.606
97.0, 2253725.877
97.1, 2247336.529
97.2, 2240955.33
97.3, 2234580.88
97.4, 2228213.406
97.5, 2221844.182
97.6, 2215468.995
97.7, 2209106.254
97.8, 2202758.403
97.9, 2196414.381
98.0, 2190109.672
98.1, 2183805.429
98.2, 2177507.509
98.3, 2171216.069
98.4, 2164928.808
98.5, 2158646.466
98.6, 2152373.073
98.7, 2146108.067
98.8, 2139852.362
98.9, 2133589.315
99.0, 2127319.282
99.1, 2121060.749
99.2, 2114818.471
99.3, 2108577.018
99.4, 2102380.749
99.5, 2096182.76
99.6, 2089991.06
99.7, 2083807.174
99.8, 2077631.487
99.9, 2071459.62
100.0, 2065286.777
100.1, 2059112.128
100.2, 2052944.584
100.3, 2046766.532
100.4, 2040583.334
100.5, 2034414.824
100.6, 2028259.888
100.7, 2022105.539
100.8, 2016000.278
100.9, 2009894.675
101.0, 2003795.511
101.1, 1997704.61
101.2, 1991617.591
101.3, 1985535.55
101.4, 1979460.366
101.5, 1973392.044
101.6, 1967330.589
101.7, 1961256.592
101.8, 1955179.86
101.9, 1949123.366
102.0, 1943078.815
102.1, 1937035.188
102.2, 1931036.761
102.3, 1925035.706
102.4, 1919043.175
102.5, 1913058.12
102.6, 1907073.657
102.7, 1901094.846
102.8, 1895122.612
102.9, 1889158.133
103.0, 1883201.643
103.1, 1877232.7
103.2, 1871266.093
103.3, 1865313.448
103.4, 1859370.921
103.5, 1853429.54
103.6, 1847533.273
103.7, 1841634.287
103.8, 1835743.182
103.9, 1829857.814
104.0, 1823974.278
104.1, 1818097.025
104.2, 1812228.177
104.3, 1806365.854
104.4, 1800509.825
104.5, 1794637.309
104.6, 1788772.16
104.7, 1782918.219
104.8, 1777074.969
104.9, 1771232.822
105.0, 1765433.951
105.1, 1759634.442
105.2, 1753840.881
105.3, 1748053.568
105.4, 1742267.248
105.5, 1736486.952
105.6, 1730712.684
105.7, 1724944.449
105.8, 1719182.273
105.9, 1713404.296
106.0, 1707635.809
106.1, 1701876.606
106.2, 1696126.866
106.3, 1690378.281
106.4, 1684673.117
106.5, 1678967.187
106.6, 1673266.905
106.7, 1667570.508
106.8, 1661875.556
106.9, 1656186.789
107.0, 1650504.209
107.1, 1644828.722
107.2, 1639160.328
107.3, 1633476.724
107.4, 1627801.215
107.5, 1622135.965
107.6, 1616481.84
107.7, 1610829.708
107.8, 1605219.468
107.9, 1599605.759
108.0, 1593997.16
108.1, 1588391.057
108.2, 1582786.826
108.3, 1577189.22
108.4, 1571598.096
108.5, 1566012.642
108.6, 1560433.733
108.7, 1554841.15
108.8, 1549256.312
108.9, 1543680.313
109.0, 1538113.075
109.1, 1532549.211
109.2, 1527024.142
109.3, 1521495.264
109.4, 1515971.107
109.5, 1510449.389
109.6, 1504930.646
109.7, 1499417.289
109.8, 1493911.308
109.9, 1488410.816
110.0, 1482917.889
110.1, 1477406.343
110.2, 1471903.173
110.3, 1466408.317
110.4, 1460923.096
110.5, 1455440.07
110.6, 1449994.339
110.7, 1444546.031
110.8, 1439102.604
110.9, 1433661.226
111.0, 1428223.759
111.1, 1422791.355
111.2, 1417364.018
111.3, 1411941.756
111.4, 1406527.896
111.5, 1401095.187
111.6, 1395670.553
111.7, 1390254.646
111.8, 1384848.331
111.9, 1379445.033
112.0, 1374078.897
112.1, 1368709.473
112.2, 1363344.544
112.3, 1357978.858
112.4, 1352616.995
112.5, 1347259.967
112.6, 1341907.78
112.7, 1336562.908
112.8, 1331222.181
112.9, 1325864.474
113.0, 1320514.558
113.1, 1315176.313
113.2, 1309845.85
113.3, 1304516.955
113.4, 1299223.223
113.5, 1293925.114
113.6, 1288630.859
113.7, 1283334.59
113.8, 1278042.563
113.9, 1272754.91
114.0, 1267471.799
114.1, 1262198.055
114.2, 1256923.574
114.3, 1251635.647
114.4, 1246356.489
114.5, 1241085.25
114.6, 1235821.292
114.7, 1230558.953
114.8, 1225330.454
114.9, 1220097.263
115.0, 1214866.946
115.1, 1209635.079
115.2, 1204407.338
115.3, 1199183.886
115.4, 1193966.201
115.5, 1188759.131
115.6, 1183547.691
115.7, 1178324.161
115.8, 1173108.888
115.9, 1167900.67
116.0, 1162699.586
116.1, 1157500.026
116.2, 1152333.27
116.3, 1147161.735
116.4, 1141992.103
116.5, 1136821.737
116.6, 1131656.046
116.7, 1126495.586
116.8, 1121343.07
116.9, 1116196.977
117.0, 1111044.843
117.1, 1105883.79
117.2, 1100729.704
117.3, 1095582.507
117.4, 1090442.139
117.5, 1085303.496
117.6, 1080196.708
117.7, 1075084.65
117.8, 1069973.739
117.9, 1064863.561
118.0, 1059756.783
118.1, 1054653.666
118.2, 1049560.041
118.3, 1044469.832
118.4, 1039372.728
118.5, 1034266.992
118.6, 1029167.455
118.7, 1024074.12
118.8, 1018986.988
118.9, 1013901.314
119.0, 1008846.821
119.1, 1003787.336
119.2, 998727.2267
119.3, 993667.2655
119.4, 988610.3781
119.5, 983559.488
119.6, 978515.1052
119.7, 973474.9386
119.8, 968425.3163
119.9, 963368.2507
120.0, 958317.0285
120.1, 953271.6525
120.2, 948232.1258
120.3, 943194.0572
120.4, 938185.5617
120.5, 933171.2046
120.6, 928154.9194
120.7, 923139.3107
120.8, 918126.4096
120.9, 913121.8089
121.0, 908121.2686
121.1, 903125.1024
121.2, 898116.3324
121.3, 893101.7922
121.4, 888092.6969
121.5, 883089.0498
121.6, 878090.8539
121.7, 873094.0816
121.8, 868125.9144
121.9, 863151.3732
122.0, 858173.5593
122.1, 853196.8083
122.2, 848224.2336
122.3, 843258.4632
122.4, 838296.7413
122.5, 833337.4587
122.6, 828363.4479
122.7, 823385.1698
122.8, 818411.8319
122.9, 813443.4407
123.0, 808480.0166
123.1, 803517.8935
123.2, 798583.2318
123.3, 793641.83
123.4, 788695.9561
123.5, 783751.803
123.6, 778814.1509
123.7, 773881.3497
123.8, 768951.2228
123.9, 764022.9797
124.0, 759078.0321
124.1, 754130.4028
124.2, 749187.3369
124.3, 744248.8525
124.4, 739314.9715
124.5, 734382.3191
124.6, 729476.2486
124.7, 724562.5854
124.8, 719644.7188
124.9, 714729.2898
125.0, 709821.3469
125.1, 704916.2016
125.2, 700012.6494
125.3, 695110.7079
125.4, 690190.1876
125.5, 685268.622
125.6, 680351.3444
125.7, 675438.3724
125.8, 670529.7044
125.9, 665622.3425
126.0, 660740.8402
126.1, 655850.9582
126.2, 650957.71
126.3, 646069.6682
126.4, 641188.0271
126.5, 636308.0343
