200 kVp X-ray spectrum data of 12 degree tunsten target with 0.8 mmAl permanent filteration
Energy(keV), Fluence (cm⁻² keV⁻¹)
124.8, 2709087.418
124.9, 2703906.209
125.0, 2698728.68
125.1, 2693554.855
125.2, 2688386.512
125.3, 2683223.651
125.4, 2678050.832
125.5, 2672881.688
125.6, 2667719.631
125.7, 2662564.659
125.8, 2657417.478
125.9, 2652275.465
126.0, 2647162.921
126.1, 2642055.693
126.2, 2636957.442
126.3, 2631864.234
126.4, 2626776.85
126.5, 2621695.287
126.6, 2616618.766
126.7, 2611545.894
126.8, 2606475.006
126.9, 2601409.448
127.0, 2596349.219
127.1, 2591294.317
127.2, 2586244.742
127.3, 2581201.273
127.4, 2576148.634
127.5, 2571104.774
127.6, 2566069.37
127.7, 2561040.823
127.8, 2556019.203
127.9, 2551002.377
128.0, 2546012.848
128.1, 2541028.134
128.2, 2536048.371
128.3, 2531073.556
128.4, 2526103.691
128.5, 2521138.774
128.6, 2516178.805
128.7, 2511222.66
128.8, 2506271.704
128.9, 2501327.124
129.0, 2496388.658
129.1, 2491456.303
129.2, 2486530.584
129.3, 2481611.497
129.4, 2476678.716
129.5, 2471752.634
129.6, 2466834.041
129.7, 2461922.945
129.8, 2457018.545
129.9, 2452119.176
130.0, 2447248.972
130.1, 2442380.668
130.2, 2437518.566
130.3, 2432662.664
130.4, 2427811.793
130.5, 2422966.856
130.6, 2418127.848
130.7, 2413290.768
130.8, 2408457.619
130.9, 2403630.388
131.0, 2398809.072
131.1, 2393993.782
131.2, 2389185.216
131.3, 2384380.741
131.4, 2379565.318
131.5, 2374756.688
131.6, 2369955.948
131.7, 2365163.089
131.8, 2360376.94
131.9, 2355597.804
132.0, 2350846.767
132.1, 2346096.156
132.2, 2341350.341
132.3, 2336609.319
132.4, 2331873.09
132.5, 2327141.651
132.6, 2322415.581
132.7, 2317690.983
132.8, 2312971.672
132.9, 2308258.089
133.0, 2303551.432
133.1, 2298851.694
133.2, 2294157.034
133.3, 2289463.79
133.4, 2284761.785
133.5, 2280067.131
133.6, 2275379.824
133.7, 2270698.935
133.8, 2266024.46
133.9, 2261360.095
134.0, 2256718.558
134.1, 2252076.483
134.2, 2247439.007
134.3, 2242806.672
134.4, 2238181.281
134.5, 2233562.287
134.6, 2228947.442
134.7, 2224333.396
134.8, 2219724.198
134.9, 2215120.537
135.0, 2210523.408
135.1, 2205932.043
135.2, 2201345.514
135.3, 2196758.513
135.4, 2192164.843
135.5, 2187577.353
135.6, 2182996.038
135.7, 2178420.893
135.8, 2173855.477
135.9, 2169299.45
136.0, 2164765.666
136.1, 2160232.513
136.2, 2155703.867
136.3, 2151179.726
136.4, 2146660.087
136.5, 2142145.891
136.6, 2137635.85
136.7, 2133127.474
136.8, 2128624.602
136.9, 2124127.184
137.0, 2119634.466
137.1, 2115146.491
137.2, 2110664.338
137.3, 2106181.164
137.4, 2101693.378
137.5, 2097211.627
137.6, 2092736.518
137.7, 2088268.994
137.8, 2083812.271
137.9, 2079361.645
138.0, 2074931.961
138.1, 2070502.617
138.2, 2066077.508
138.3, 2061656.632
138.4, 2057239.987
138.5, 2052827.572
138.6, 2048418.407
138.7, 2044013.33
138.8, 2039613.274
138.9, 2035217.692
139.0, 2030826.582
139.1, 2026439.941
139.2, 2022058.357
139.3, 2017673.55
139.4, 2013286.31
139.5, 2008906.188
139.6, 2004532.741
139.7, 2000168.311
139.8, 1995811
139.9, 1991459.885
140.0, 1987127.298
140.1, 1982794.072
140.2, 1978465.284
140.3, 1974140.933
140.4, 1969821.123
140.5, 1965505.852
140.6, 1961192.758
140.7, 1956883.696
140.8, 1952579.874
140.9, 1948281.288
141.0, 1943988.326
141.1, 1939701.382
141.2, 1935419.49
141.3, 1931132.645
141.4, 1926845.022
141.5, 1922563.262
141.6, 1918288.754
141.7, 1914023.349
141.8, 1909763.787
141.9, 1905510.954
142.0, 1901276.118
142.1, 1897040.844
142.2, 1892809.827
142.3, 1888583.066
142.4, 1884360.988
142.5, 1880145.255
142.6, 1875931.583
142.7, 1871721.858
142.8, 1867516.862
142.9, 1863316.59
143.0, 1859120.674
143.1, 1854929.108
143.2, 1850741.891
143.3, 1846548.173
143.4, 1842355.157
143.5, 1838167.665
143.6, 1833989.815
143.7, 1829817.933
143.8, 1825651.555
143.9, 1821491.957
144.0, 1817350.801
144.1, 1813210.841
144.2, 1809074.931
144.3, 1804943.16
144.4, 1800816.157
144.5, 1796693.751
144.6, 1792572.175
144.7, 1788454.875
144.8, 1784341.847
144.9, 1780233.088
145.0, 1776128.596
145.1, 1772028.368
145.2, 1767932.4
145.3, 1763828.686
145.4, 1759727.259
145.5, 1755634.412
145.6, 1751550.652
145.7, 1747472.786
145.8, 1743400.444
145.9, 1739335.281
146.0, 1735285.95
146.1, 1731236.078
146.2, 1727190.558
146.3, 1723149.754
146.4, 1719113.356
146.5, 1715079.518
146.6, 1711046.784
146.7, 1707018.047
146.8, 1702993.303
146.9, 1698972.55
147.0, 1694956.674
147.1, 1690945.67
147.2, 1686939.145
147.3, 1682923.997
147.4, 1678912.837
147.5, 1674910.461
147.6, 1670913.322
147.7, 1666921.418
147.8, 1662934.58
147.9, 1658955.112
148.0, 1654990.836
148.1, 1651026.153
148.2, 1647065.745
148.3, 1643109.609
148.4, 1639157.088
148.5, 1635207.045
148.6, 1631259.652
148.7, 1627316.099
148.8, 1623376.859
148.9, 1619441.93
149.0, 1615510.833
149.1, 1611583.564
149.2, 1607660.123
149.3, 1603726.382
149.4, 1599800.314
149.5, 1595880.427
149.6, 1591965.674
149.7, 1588056.051
149.8, 1584151.308
149.9, 1580254.292
150.0, 1576369.521
150.1, 1572483.383
150.2, 1568601.529
150.3, 1564723.291
150.4, 1560849.121
150.5, 1556976.361
150.6, 1553106.263
150.7, 1549239.994
150.8, 1545377.553
150.9, 1541518.938
151.0, 1537664.145
151.1, 1533813.172
151.2, 1529964.875
151.3, 1526110.353
151.4, 1522263.165
151.5, 1518420.762
151.6, 1514583.14
151.7, 1510750.563
151.8, 1506922.987
151.9, 1503102.741
152.0, 1499296.106
152.1, 1495490.68
152.2, 1491688.969
152.3, 1487890.971
152.4, 1484096.682
152.5, 1480302.829
152.6, 1476512.52
152.7, 1472726.127
152.8, 1468943.646
152.9, 1465165.073
153.0, 1461390.795
153.1, 1457620.807
153.2, 1453852.319
153.3, 1450081.322
153.4, 1446315.393
153.5, 1442554.232
153.6, 1438798.857
153.7, 1435048.642
153.8, 1431303.116
153.9, 1427565.698
154.0, 1423840.207
154.1, 1420114.919
154.2, 1416392.95
154.3, 1412674.299
154.4, 1408958.604
154.5, 1405243.102
154.6, 1401531.119
154.7, 1397822.809
154.8, 1394118.385
154.9, 1390417.687
155.0, 1386720.498
155.1, 1383026.816
155.2, 1379335.087
155.3, 1375641.525
155.4, 1371952.603
155.5, 1368268.315
155.6, 1364588.309
155.7, 1360912.581
155.8, 1357241.761
155.9, 1353578.647
156.0, 1349925.219
156.1, 1346272.292
156.2, 1342622.613
156.3, 1338976.181
156.4, 1335332.087
156.5, 1331689.079
156.6, 1328049.734
156.7, 1324414.052
156.8, 1320782.142
156.9, 1317154.001
157.0, 1313529.287
157.1, 1309908.223
157.2, 1306288.796
157.3, 1302668.34
157.4, 1299052.001
157.5, 1295439.775
157.6, 1291831.66
157.7, 1288228.369
157.8, 1284629.835
157.9, 1281038.147
158.0, 1277454.924
158.1, 1273872.493
158.2, 1270293.159
158.3, 1266716.823
158.4, 1263142.366
158.5, 1259569.931
158.6, 1256000.677
158.7, 1252434.604
158.8, 1248871.709
158.9, 1245311.992
159.0, 1241755.45
159.1, 1238203.858
159.2, 1234652.256
159.3, 1231100.097
159.4, 1227551.722
159.5, 1224007.127
159.6, 1220467.042
159.7, 1216931.461
159.8, 1213399.682
159.9, 1209874.466
160.0, 1206356.627
160.1, 1202839.964
160.2, 1199326.469
160.3, 1195816.14
160.4, 1192306.493
160.5, 1188798.955
160.6, 1185294.509
160.7, 1181793.151
160.8, 1178294.881
160.9, 1174799.697
161.0, 1171309.018
161.1, 1167822.533
161.2, 1164334.778
161.3, 1160847.628
161.4, 1157364.084
161.5, 1153884.934
161.6, 1150410.172
161.7, 1146939.007
161.8, 1143471.432
161.9, 1140010.106
162.0, 1136554.681
162.1, 1133099.855
162.2, 1129647.69
162.3, 1126198.217
162.4, 1122748.678
162.5, 1119301.688
162.6, 1115857.562
162.7, 1112416.298
162.8, 1108978.406
162.9, 1105543.885
163.0, 1102113.367
163.1, 1098685.829
163.2, 1095256.848
163.3, 1091829.27
163.4, 1088405.755
163.5, 1084986.297
163.6, 1081570.135
163.7, 1078157.267
163.8, 1074748.01
163.9, 1071344.874
164.0, 1067946.672
164.1, 1064549.936
164.2, 1061155.818
164.3, 1057764.017
164.4, 1054372.2
164.5, 1050983.169
164.6, 1047596.921
164.7, 1044214.561
164.8, 1040834.98
164.9, 1037458.649
165.0, 1034085.566
165.1, 1030715.257
165.2, 1027343.644
165.3, 1023974.898
165.4, 1020610.07
165.5, 1017248.384
165.6, 1013890.128
165.7, 1010535.3
165.8, 1007183.712
165.9, 1003837.667
166.0, 1000495.578
166.1, 997155.2076
166.2, 993817.3321
166.3, 990481.0774
166.4, 987145.3838
166.5, 983812.9363
166.6, 980483.6981
166.7, 977157.0746
166.8, 973833.1642
166.9, 970512.4935
167.0, 967194.466
167.1, 963879.0802
167.2, 960563.472
167.3, 957251.1699
167.4, 953942.1039
167.5, 950636.2713
167.6, 947333.3677
167.7, 944033.3909
167.8, 940736.5197
167.9, 937444.7996
168.0, 934156.066
168.1, 930869.2509
168.2, 927584.7374
168.3, 924301.0717
168.4, 921019.6346
168.5, 917740.6512
168.6, 914464.1202
168.7, 911190.0405
168.8, 907918.6638
168.9, 904649.8443
169.0, 901383.4721
169.1, 898120.3535
169.2, 894857.7492
169.3, 891598.1232
169.4, 888341.1619
169.5, 885086.8635
169.6, 881835.2266
169.7, 878586.2496
169.8, 875340.1992
169.9, 872098.8172
170.0, 868859.3927
170.1, 865621.9915
170.2, 862387.3322
170.3, 859153.5303
170.4, 855921.1172
170.5, 852690.9222
170.6, 849462.9445
170.7, 846237.2039
170.8, 843013.7263
170.9, 839792.4645
171.0, 836574.5611
171.1, 833359.7999
171.2, 830145.4111
171.3, 826933.3852
171.4, 823723.7213
171.5, 820516.4187
171.6, 817311.4763
171.7, 814108.8933
171.8, 810909.0373
171.9, 807713.2993
172.0, 804518.5987
172.1, 801327.628
172.2, 798138.6209
172.3, 794949.2485
172.4, 791761.7166
172.5, 788576.2901
172.6, 785392.9679
172.7, 782211.5468
172.8, 779032.5302
172.9, 775856.7783
173.0, 772683.9641
173.1, 769513.0212
173.2, 766343.3196
173.3, 763175.793
173.4, 760010.44
173.5, 756847.2596
173.6, 753686.2505
173.7, 750527.4114
173.8, 747371.2221
173.9, 744219.4135
174.0, 741068.5763
174.1, 737920.2394
174.2, 734773.3756
174.3, 731626.0153
174.4, 728480.5239
174.5, 725336.9017
174.6, 722195.2156
174.7, 719055.4659
174.8, 715918.4412
174.9, 712784.1404
175.0, 709651.4421
175.1, 706520.3123
175.2, 703390.9717
175.3, 700263.5185
175.4, 697137.9528
175.5, 694014.2747
175.6, 690892.4844
175.7, 687772.582
175.8, 684656.7076
175.9, 681543.8696
176.0, 678430.3838
176.1, 675319.6041
176.2, 672209.6574
176.3, 669099.6466
176.4, 665991.6603
176.5, 662885.6182
176.6, 659780.562
176.7, 656678.0799
176.8, 653578.1707
176.9, 650479.9666
177.0, 647383.4678
177.1, 644289.0135
177.2, 641196.7312
177.3, 638106.0943
177.4, 635017.1033
177.5, 631929.7583
177.6, 628844.8464
177.7, 625762.3667
177.8, 622682.2764
177.9, 619604.6225
178.0, 616525.5743
178.1, 613449.5986
178.2, 610374.2794
178.3, 607299.7139
178.4, 604226.8097
178.5, 601154.8101
178.6, 598085.0268
178.7, 595017.7848
178.8, 591952.2089
178.9, 588888.3006
179.0, 585826.0612
179.1, 582766.4025
179.2, 579709.2288
179.3, 576653.5985
179.4, 573599.5132
179.5, 570548.5589
179.6, 567499.1508
179.7, 564451.2904
179.8, 561405.8738
179.9, 558362.4032
180.0, 555317.1495
180.1, 552275.6061
180.2, 549234.0396
180.3, 546193.4634
180.4, 543154.1699
180.5, 540116.4963
180.6, 537081.3942
180.7, 534047.9864
180.8, 531016.2744
180.9, 527986.2594
181.0, 524957.9429
181.1, 521932.9964
181.2, 518910.7061
181.3, 515890.7083
181.4, 512873.0032
181.5, 509856.8042
181.6, 506842.1128
181.7, 503828.9304
181.8, 500818.3151
181.9, 497809.1751
182.0, 494797.6017
182.1, 491789.9555
182.2, 488781.8459
182.3, 485775.1275
182.4, 482769.4419
182.5, 479766.0924
182.6, 476764.3715
182.7, 473764.2841
182.8, 470765.835
182.9, 467769.029
183.0, 464773.8707
183.1, 461782.9807
183.2, 458796.178
183.3, 455810.7699
183.4, 452826.7613
183.5, 449844.1572
183.6, 446862.9624
183.7, 443883.1819
183.8, 440906.0504
183.9, 437929.8381
184.0, 434950.7668
184.1, 431976.2107
184.2, 429001.6932
184.3, 426029.1064
184.4, 423058.4559
184.5, 420089.8259
184.6, 417123.222
184.7, 414158.6501
184.8, 411196.1158
184.9, 408235.6247
185.0, 405277.7319
185.1, 402326.1739
185.2, 399377.3088
185.3, 396430.1766
185.4, 393484.7831
185.5, 390541.1341
185.6, 387599.2357
185.7, 384659.0934
185.8, 381722.1232
185.9, 378785.9165
186.0, 375846.8709
186.1, 372912.9096
186.2, 369980.6444
186.3, 367049.8576
186.4, 364121.6082
186.5, 361195.9027
186.6, 358272.7476
186.7, 355352.1493
186.8, 352434.1143
186.9, 349518.6488
187.0, 346605.7593
187.1, 343700.4492
187.2, 340797.9076
187.3, 337897.5661
187.4, 334999.4315
187.5, 332103.5103
187.6, 329209.8094
187.7, 326318.3351
187.8, 323430.6873
187.9, 320543.751
188.0, 317654.5463
188.1, 314772.3399
188.2, 311891.5908
188.3, 309013.4059
188.4, 306138.481
188.5, 303266.8339
188.6, 300398.482
188.7, 297533.4427
188.8, 294671.7331
188.9, 291813.3707
189.0, 288958.3723
189.1, 286113.1291
189.2, 283270.8306
189.3, 280431.4942
189.4, 277595.1374
189.5, 274761.7774
189.6, 271931.4315
189.7, 269104.1167
189.8, 266281.6225
189.9, 263460.13
190.0, 260638.3119
190.1, 257824.0134
190.2, 255011.2357
190.3, 252202.2373
190.4, 249397.0612
190.5, 246595.7499
190.6, 243798.3459
190.7, 241004.8915
190.8, 238215.4288
190.9, 235429.9996
191.0, 232649.3822
191.1, 229879.233
191.2, 227112.7359
191.3, 224349.9327
191.4, 221590.865
191.5, 218835.5745
191.6, 216084.1022
191.7, 213336.4893
191.8, 210594.7201
191.9, 207854.2946
192.0, 205116.3822
192.1, 202387.6627
192.2, 199663.2674
192.3, 196943.7291
192.4, 194229.1692
192.5, 191519.7085
192.6, 188815.4673
192.7, 186116.5656
192.8, 183423.1225
192.9, 180735.257
193.0, 178054.6791
193.1, 175385.9535
193.2, 172722.6123
193.3, 170064.7732
193.4, 167412.5533
193.5, 164766.0692
193.6, 162125.4371
193.7, 159490.7727
193.8, 156864.2734
193.9, 154240.8832
194.0, 151635.1461
194.1, 149051.3517
194.2, 146468.0722
194.3, 143885.8866
194.4, 141305.3712
194.5, 138727.1002
194.6, 136151.6456
194.7, 133579.5771
194.8, 131011.462
194.9, 128447.8655
195.0, 125891.8702
195.1, 123347.0212
195.2, 120807.7962
195.3, 118274.7525
195.4, 115748.445
195.5, 113229.4264
195.6, 110718.2473
195.7, 108215.4562
195.8, 105723.7938
195.9, 103238.0789
196.0, 100843.1575
196.1, 98521.84559
196.2, 96176.87522
196.3, 93811.06776
196.4, 91427.23364
196.5, 89028.17248
196.6, 86616.67305
196.7, 84195.51333
196.8, 81767.46059
196.9, 79335.27137
197.0, 76905.13713
197.1, 74481.10159
197.2, 72060.54393
197.3, 69646.17918
197.4, 67240.71187
197.5, 64846.83607
197.6, 62467.23543
197.7, 60104.58319
197.8, 57763.801
197.9, 55441.40257
198.0, 53275.38289
198.1, 51181.82839
198.2, 48991.34224
198.3, 46708.78322
198.4, 44338.99158
198.5, 41886.78915
198.6, 39356.97942
198.7, 36754.34757
198.8, 34083.66059
198.9, 31349.66729
199.0, 28559.17385
199.1, 25716.23493
199.2, 22823.25145
199.3, 19884.9016
199.4, 16905.84577
199.5, 13890.72658
199.6, 10844.16897
199.7, 7770.780287
199.8, 4675.387792
199.9, 1561.866828
