160 kVp X-ray spectrum data of 12 degree tunsten target with 0.8 mmAl permanent filteration
Energy(keV),Fluence (cm⁻² keV⁻¹)
124.8, 1463748.817
124.9, 1459007.855
125.0, 1454270.461
125.1, 1449536.418
125.2, 1444803.408
125.3, 1440075.025
125.4, 1435351.395
125.5, 1430633.979
125.6, 1425921.075
125.7, 1421214.78
125.8, 1416498.822
125.9, 1411785.351
126.0, 1407078.404
126.1, 1402377.976
126.2, 1397685.572
126.3, 1392997.285
126.4, 1388334.887
126.5, 1383670.99
126.6, 1379011.467
126.7, 1374354.838
126.8, 1369700.052
126.9, 1365049.499
127.0, 1360403.181
127.1, 1355761.098
127.2, 1351123.251
127.3, 1346494.358
127.4, 1341851.548
127.5, 1337212.749
127.6, 1332580.159
127.7, 1327954.93
127.8, 1323336.568
127.9, 1318723.751
128.0, 1314136.326
128.1, 1309546.692
128.2, 1304960.9
128.3, 1300376.465
128.4, 1295793.23
128.5, 1291214.061
128.6, 1286638.959
128.7, 1282067.925
128.8, 1277502.797
128.9, 1272945.332
129.0, 1268371.752
129.1, 1263803.742
129.2, 1259243.353
129.3, 1254690.578
129.4, 1250143.791
129.5, 1245601.179
129.6, 1241082.449
129.7, 1236560.728
129.8, 1232042.331
129.9, 1227524.111
130.0, 1223007.583
130.1, 1218494.747
130.2, 1213985.602
130.3, 1209480.121
130.4, 1204982.784
130.5, 1200488.847
130.6, 1195981.101
130.7, 1191479.583
130.8, 1186984.78
130.9, 1182495.563
131.0, 1178011.946
131.1, 1173532.614
131.2, 1169075.989
131.3, 1164616.23
131.4, 1160159.695
131.5, 1155702.458
131.6, 1151247.659
131.7, 1146796.432
131.8, 1142348.76
131.9, 1137906.726
132.0, 1133473.06
132.1, 1129040.072
132.2, 1124594.041
132.3, 1120154.888
132.4, 1115721.183
132.5, 1111293.036
132.6, 1106870.379
132.7, 1102452.085
132.8, 1098055.628
132.9, 1093655.926
133.0, 1089259.256
133.1, 1084860.924
133.2, 1080465.641
133.3, 1076074.645
133.4, 1071687.439
133.5, 1067307.834
133.6, 1062932.805
133.7, 1058556.683
133.8, 1054170.584
133.9, 1049789.914
134.0, 1045414.577
134.1, 1041044.459
134.2, 1036679.557
134.3, 1032319.154
134.4, 1027979.651
134.5, 1023636.636
134.6, 1019295.891
134.7, 1014954.416
134.8, 1010615.939
134.9, 1006280.487
135.0, 1001949.461
135.1, 997625.4466
135.2, 993304.4572
135.3, 988981.5694
135.4, 984649.4677
135.5, 980322.2151
135.6, 975999.7938
135.7, 971682.2027
135.8, 967369.4404
135.9, 963061.1514
136.0, 958773.0971
136.1, 954481.6223
136.2, 950191.0302
136.3, 945899.1702
136.4, 941609.9728
136.5, 937323.4415
136.6, 933043.564
136.7, 928767.7534
136.8, 924495.4788
136.9, 920219.2412
137.0, 915934.6654
137.1, 911654.541
137.2, 907378.8675
137.3, 903107.6447
137.4, 898840.8723
137.5, 894578.5557
137.6, 890335.0464
137.7, 886087.4374
137.8, 881839.7858
137.9, 877591.5293
138.0, 873345.7284
138.1, 869103.572
138.2, 864868.1016
138.3, 860635.7452
138.4, 856406.9135
138.5, 852171.5945
138.6, 847929.5131
138.7, 843691.6459
138.8, 839457.9921
138.9, 835228.551
139.0, 831003.3217
139.1, 826782.6397
139.2, 822579.8415
139.3, 818372.7178
139.4, 814164.2919
139.5, 809955.6607
139.6, 805749.039
139.7, 801548.3841
139.8, 797351.5892
139.9, 793158.1722
140.0, 788966.5785
140.1, 784766.451
140.2, 780560.8648
140.3, 776359.053
140.4, 772161.0178
140.5, 767966.7613
140.6, 763776.2825
140.7, 759590.3142
140.8, 755421.2568
140.9, 751247.6211
141.0, 747071.6187
141.1, 742896.077
141.2, 738723.4463
141.3, 734557.0036
141.4, 730393.6582
141.5, 726232.2204
141.6, 722072.5461
141.7, 717902.8774
141.8, 713729.1564
141.9, 709558.9196
142.0, 705392.1686
142.1, 701228.9659
142.2, 697069.2783
142.3, 692914.179
142.4, 688775.1687
142.5, 684631.4986
142.6, 680484.7402
142.7, 676339.066
142.8, 672198.5561
142.9, 668062.5176
143.0, 663928.5208
143.1, 659796.1291
143.2, 655665.3503
143.3, 651523.0655
143.4, 647378.219
143.5, 643236.6952
143.6, 639098.6555
143.7, 634963.965
143.8, 630832.6106
143.9, 626706.0657
144.0, 622595.0033
144.1, 618479.1335
144.2, 614359.765
144.3, 610242.7559
144.4, 606132.7631
144.5, 602025.1344
144.6, 597919.1249
144.7, 593814.7433
144.8, 589711.9981
144.9, 585596.4456
145.0, 581479.9805
145.1, 577367.0725
145.2, 573257.4965
145.3, 569151.2578
145.4, 565048.3612
145.5, 560950.6542
145.6, 556867.8347
145.7, 552779.2235
145.8, 548687.713
145.9, 544601.2856
146.0, 540519.2886
146.1, 536438.6555
146.2, 532359.4025
146.3, 528281.5457
146.4, 524205.101
146.5, 520114.4299
146.6, 516024.402
146.7, 511937.4798
146.8, 507853.6757
146.9, 503773.0021
147.0, 499695.4715
147.1, 495623.3166
147.2, 491565.4328
147.3, 487501.526
147.4, 483436.8028
147.5, 479379.7649
147.6, 475324.6413
147.7, 471271.4501
147.8, 467220.2091
147.9, 463170.9363
148.0, 459123.7881
148.1, 455061.8079
148.2, 451002.3417
148.3, 446946.5364
148.4, 442894.4061
148.5, 438845.965
148.6, 434801.227
148.7, 430762.8015
148.8, 426738.836
148.9, 422709.1415
149.0, 418683.6729
149.1, 414662.9627
149.2, 410644.9835
149.3, 406629.7511
149.4, 402617.2814
149.5, 398607.59
149.6, 394600.3266
149.7, 390578.7504
149.8, 386561.5747
149.9, 382548.8119
150.0, 378539.8515
150.1, 374534.866
150.2, 370534.5326
150.3, 366541.7913
150.4, 362563.9344
150.5, 358582.6024
150.6, 354608.0135
150.7, 350637.4716
150.8, 346671.0043
150.9, 342708.6394
151.0, 338750.4039
151.1, 334796.3252
151.2, 330844.7386
151.3, 326882.9409
151.4, 322926.8374
151.5, 318976.4518
151.6, 315031.8074
151.7, 311092.9276
151.8, 307159.7869
151.9, 303235.5225
152.0, 299327.3205
152.1, 295418.0258
152.2, 291514.265
152.3, 287615.1228
152.4, 283720.6604
152.5, 279830.9391
152.6, 275946.0195
152.7, 272065.9619
152.8, 268188.0342
152.9, 264303.1577
153.0, 260424.6582
153.1, 256552.5921
153.2, 252687.0153
153.3, 248827.9836
153.4, 244975.4795
153.5, 241132.7922
153.6, 237308.6267
153.7, 233488.4949
153.8, 229674.1395
153.9, 225865.7707
154.0, 222063.5978
154.1, 218267.8285
154.2, 214478.6699
154.3, 210696.3275
154.4, 206917.3696
154.5, 203136.0462
154.6, 199363.3544
154.7, 195599.4934
154.8, 191844.661
154.9, 188099.0543
155.0, 184362.786
155.1, 180639.3133
155.2, 176954.794
155.3, 173286.1897
155.4, 169615.4467
155.5, 165943.7304
155.6, 162272.2003
155.7, 158602.0099
155.8, 154934.3071
155.9, 151270.234
156.0, 147606.68
156.1, 143941.5003
156.2, 140284.4185
156.3, 136636.5523
156.4, 132999.0134
156.5, 129372.9082
156.6, 125759.2562
156.7, 122162.3819
156.8, 118696.9212
156.9, 115306.1715
157.0, 111872.8777
157.1, 108402.8712
157.2, 104901.9552
157.3, 101375.9041
157.4, 97830.46409
157.5, 94271.35307
157.6, 90699.64162
157.7, 87119.90545
157.8, 83544.4317
157.9, 79978.82506
158.0, 76428.66271
158.1, 72899.49437
158.2, 69396.7746
158.3, 65929.12648
158.4, 62675.81556
158.5, 59475.51387
158.6, 56114.77536
158.7, 52603.55327
158.8, 48951.75267
158.9, 45169.23073
159.0, 41265.79688
159.1, 37251.21311
159.2, 33133.0463
159.3, 28921.82666
159.4, 24629.60875
159.5, 20265.96473
159.6, 15840.42045
159.7, 11362.45559
159.8, 6841.498436
159.9, 2287.074529
160.0, 0.0000
